REC_ART;ONRP;BFSNR;PLZ_TYP;POSTLEITZAHL;PLZ_ZZ;GPLZ;ORTBEZ18;ORTBEZ27;KANTON;SPRACHCODE;SPRACHCODE_ ABW;BRIEFZ_DURCH;GILT_AB_DAT;PLZ_BRIEFZUST;PLZ_COFF;Geo Shape;Geokoordinaten
1;1194;6037;10;1934;0;1934;Le Châble VS;Le Châble VS;VS;2;;8355;1997-02-24;193460;J;;
1;1210;6023;20;1975;0;1975;St-Séverin;St-Séverin;VS;2;;8021;2000-02-01;196460;J;;
1;1216;6090;20;1961;0;1961;Vernamiège;Vernamiège;VS;2;;1203;2000-03-01;195060;J;;
1;1217;6090;10;1973;0;1973;Nax;Nax;VS;2;;1203;1997-02-24;195060;J;;
1;1220;6089;10;1981;0;1981;Vex;Vex;VS;2;;1225;1997-02-24;198700;J;;
1;1230;6266;20;1992;1;1992;Les Mayens-de-Sion;Les Mayens-de-Sion;VS;2;;1203;2001-09-06;195060;J;;
1;1234;6024;20;1996;6;1996;Beuson (Nendaz);Beuson (Nendaz);VS;2;;1237;1993-12-27;199700;J;;
1;1236;6024;10;1996;0;1996;Basse-Nendaz;Basse-Nendaz;VS;2;;1237;1998-11-03;199700;J;;
1;1237;6024;10;1997;0;1997;Haute-Nendaz;Haute-Nendaz;VS;2;;1237;1997-02-24;199700;J;;
1;1238;6024;20;1994;2;1994;Aproz (Nendaz);Aproz (Nendaz);VS;2;;8021;1988-05-29;196460;J;;
1;1247;6082;30;1966;0;1966;Ayent;Ayent;VS;2;;1247;1998-10-15;196600;;;
1;1250;6083;10;1983;0;1983;Evolène;Evolène;VS;2;;1250;1988-05-29;198300;J;;
1;1254;6458;20;2000;0;2000;Neuchâtel;Neuchâtel;NE;2;;1278;1996-09-05;200060;J;;
1;1255;6458;80;2001;0;2001;Neuchâtel 1 Dépôt;Neuchâtel 1 Dépôt;NE;2;;1269;2011-03-01;200101;;;
1;1259;6458;80;2007;0;2000;Neuchâtel 7;Neuchâtel 7;NE;2;;1278;1996-09-09;200060;;;
1;1269;6458;30;2001;1;2000;Neuchâtel 1;Neuchâtel 1;NE;2;;1269;1996-09-09;200101;;;
1;1278;6458;80;2000;60;2000;Neuchâtel 2 Dist;Neuchâtel 2 Distribution;NE;2;;1278;1999-03-01;200060;;;
1;1287;6458;80;2006;0;2000;Neuchâtel Vauseyon;Neuchâtel Vauseyon;NE;2;;1278;1997-07-28;200060;;;
1;1289;6416;10;2013;0;2013;Colombier NE;Colombier NE;NE;2;;7651;1996-09-09;201360;J;;
1;1293;6404;10;2017;0;2017;Boudry;Boudry;NE;2;;1292;1996-09-09;201600;J;;
1;1309;6487;20;2043;0;2043;Boudevilliers;Boudevilliers;NE;2;;1311;1996-09-10;205200;J;;
1;1312;6487;10;2053;0;2053;Cernier;Cernier;NE;2;;1311;1996-09-10;205200;J;;
1;1318;6487;20;2058;0;2058;Le Pâquier NE;Le Pâquier NE;NE;2;;1311;1996-09-10;205200;J;;
1;1323;6458;20;2067;0;2067;Chaumont;Chaumont;NE;2;;1278;1996-09-10;200060;J;;
1;1324;6454;10;2068;0;2068;Hauterive NE;Hauterive NE;NE;2;;7653;2001-07-01;207460;J;;
1;1326;6453;20;2073;0;2073;Enges;Enges;NE;2;;7653;1996-09-10;207460;J;;
1;1339;6512;20;2113;0;2113;Boveresse;Boveresse;NE;2;;1336;1996-09-10;210800;J;;
1;1344;6512;10;2123;0;2123;St-Sulpice NE;St-Sulpice NE;NE;2;;1336;1996-09-10;210800;J;;
1;1352;6413;20;2149;0;2149;Champ-du-Moulin;Champ-du-Moulin;NE;2;;1336;2000-10-01;210800;J;;
1;1356;6413;20;2019;2;2019;Chambrelien;Chambrelien;NE;2;;7651;1996-09-10;201360;J;;
1;1360;6487;20;2207;0;2207;Coffrane;Coffrane;NE;2;;1311;1996-09-10;205200;J;;
1;1364;6421;20;2300;0;2300;La Chaux-de-Fonds;La Chaux-de-Fonds;NE;2;;1372;1998-06-15;230060;J;;
1;1365;6421;80;2300;1;2300;La Chaux-de-Fds 1;La Chaux-de-Fonds 1;NE;2;;1372;1996-09-12;230060;;;
1;1366;6421;80;2302;0;2300;La Chaux-de-Fonds;La Chaux-de-Fonds;NE;2;;1372;1996-09-12;230060;;;
1;1376;6421;30;2301;1;2300;La Chaux-de-Fonds;La Chaux-de-Fonds;NE;2;;1376;1996-09-12;230101;;;
1;1377;6421;80;2304;0;2300;La Chaux-de-Fonds;La Chaux-de-Fonds;NE;2;;1372;1999-10-28;230060;;;
1;1383;6753;20;2338;0;2338;Les Emibois;Les Emibois;JU;2;;9046;1996-09-12;234060;J;;
1;1387;6421;20;2322;0;2322;Le Crêt-du-Locle;Le Crêt-du-Locle;NE;2;;1372;1996-09-12;230060;J;;
1;1388;6422;20;2325;0;2325;Les Planchettes;Les Planchettes;NE;2;;1372;1996-09-12;230060;J;;
1;1397;6432;20;2406;3;2406;La Châtagne;La Châtagne;NE;2;;7346;1996-09-12;240060;J;;
1;1403;6434;20;2414;0;2414;Cerneux-Péquignot;Le Cerneux-Péquignot;NE;2;;7346;1996-09-12;240060;J;;
1;1409;371;80;2500;4;2500;Biel/Bienne J.P.;Biel/Bienne Jardin Paradis;BE;1;2;1416;1988-12-19;250060;;;
1;1412;371;80;2500;7;2500;Biel/Bienne 7;Biel/Bienne 7;BE;1;2;1416;1988-12-19;250060;;;
1;1426;371;30;2501;0;2500;Biel/Bienne;Biel/Bienne;BE;1;2;1426;1987-10-01;250100;;;
1;1428;371;20;2502;0;2500;Biel/Bienne;Biel/Bienne;BE;1;2;1416;1987-10-01;250060;J;;
1;1430;371;20;2504;0;2500;Biel/Bienne;Biel/Bienne;BE;1;2;1416;1987-10-01;250060;J;;
1;1434;740;20;2514;0;2514;Ligerz;Ligerz;BE;1;;7654;1996-08-02;252060;J;;
1;1438;724;20;2518;0;2518;Nods;Nods;BE;2;;7654;1996-09-10;252060;J;;
1;1440;6456;20;2523;0;2523;Lignières;Lignières;NE;2;;7654;1996-09-10;252060;J;;
1;1446;449;20;2535;0;2535;Frinvillier;Frinvillier;BE;2;;1416;1995-09-07;250060;J;;
1;1451;2546;30;2540;1;2540;Grenchen 1;Grenchen 1;SO;1;;1451;1996-09-12;254001;;;
1;1452;2546;80;2540;2;2540;Grenchen Schmelzi;Grenchen Schmelzi;SO;1;;7175;1996-09-12;254060;;;
1;1456;387;10;2543;0;2543;Lengnau BE;Lengnau BE;BE;1;;7175;1996-09-12;254060;J;;
1;1470;745;10;2562;0;2562;Port;Port;BE;1;;1416;1986-05-21;250060;J;;
1;1472;732;20;2564;0;2564;Bellmund;Bellmund;BE;1;;1416;1986-05-21;250060;J;;
1;1473;738;20;2565;0;2565;Jens;Jens;BE;1;;1416;1986-05-21;250060;J;;
1;1480;499;20;2577;0;2577;Siselen BE;Siselen BE;BE;1;;1477;1989-06-01;257500;J;;
1;1483;450;20;2604;0;2604;La Heutte;La Heutte;BE;2;;1485;1999-12-02;260600;J;;
1;1490;443;20;2610;2;2610;Mont-Soleil;Mont-Soleil;BE;2;;7658;2000-11-01;261060;J;;
1;1493;432;20;2612;0;2612;Cormoret;Cormoret;BE;2;;1485;1999-12-02;260600;J;;
1;1494;448;10;2613;0;2613;Villeret;Villeret;BE;2;;7658;1996-09-12;261060;J;;
1;1497;441;10;2616;0;2616;Renan BE;Renan BE;BE;2;;7658;1996-09-12;261060;J;;
1;1498;713;10;2710;0;2710;Tavannes;Tavannes;BE;2;;1523;1986-05-21;273200;J;;
1;1506;716;80;2715;0;2715;Châtelat-Monible;Châtelat-Monible;BE;2;;7656;1991-04-17;272060;;;
1;1511;446;10;2720;0;2720;Tramelan;Tramelan;BE;2;;7656;1986-05-21;272060;J;;
1;1513;446;20;2722;0;2722;Les Reussilles;Les Reussilles;BE;2;;7656;1988-03-01;272060;J;;
1;1514;437;20;2723;0;2723;Mont-Tramelan;Mont-Tramelan;BE;2;;7656;2001-09-06;272060;J;;
1;1520;6757;10;2350;0;2350;Saignelégier;Saignelégier;JU;2;;9046;1996-09-19;234060;J;;
1;1526;696;20;2732;4;2732;Loveresse;Loveresse;BE;2;;1523;1986-05-21;273200;J;;
1;1544;687;20;2747;0;2747;Corcelles BE;Corcelles BE;BE;2;;7347;1986-05-21;274060;J;;
1;1557;6724;10;2805;0;2805;Soyhières;Soyhières;JU;2;;1554;1996-09-13;280060;J;;
1;1559;6719;10;2807;0;2807;Pleigne;Pleigne;JU;2;;1554;1996-09-13;280060;J;;
1;1560;6719;20;2807;1;2807;Lucelle;Lucelle;JU;2;;1554;2001-04-01;280060;J;;
1;1565;6709;20;2823;0;2823;Courcelon;Courcelon;JU;2;;1554;1996-09-13;280060;J;;
1;1575;6710;10;2852;0;2852;Courtételle;Courtételle;JU;2;;1554;1996-09-13;280060;J;;
1;1576;6729;20;2853;0;2853;Courfaivre;Courfaivre;JU;2;;1554;1999-12-22;280060;J;;
1;1582;6729;20;2863;0;2863;Undervelier;Undervelier;JU;2;;1554;1996-09-13;280060;J;;
1;1583;6729;20;2864;0;2864;Soulce;Soulce;JU;2;;1554;1996-09-13;280060;J;;
1;1590;6808;10;2882;0;2882;St-Ursanne;St-Ursanne;JU;2;;1601;1999-04-21;295000;J;;
1;1604;6800;30;2900;2;2900;Porrentruy 2;Porrentruy 2;JU;2;;1604;1996-09-13;290002;;;
1;1605;6800;80;2900;60;2900;Porrentruy 1 Dist;Porrentruy 1 Distribution;JU;2;;1605;1999-04-09;290060;;;
1;1607;6790;20;2902;0;2902;Fontenais;Fontenais;JU;2;;1605;1996-09-13;290060;J;;
1;1616;6809;20;2914;0;2914;Damvant;Damvant;JU;2;;1605;1996-09-13;290060;J;;
1;1618;6789;20;2916;0;2916;Fahy;Fahy;JU;2;;1605;1996-09-13;290060;J;;
1;1624;6807;20;2925;0;2925;Buix;Buix;JU;2;;1605;1996-09-13;290060;J;;
1;1626;6781;10;2932;0;2932;Coeuve;Coeuve;JU;2;;1605;1996-09-13;290060;J;;
1;1635;6782;20;2952;0;2952;Cornol;Cornol;JU;2;;1601;1996-09-13;295000;J;;
1;1638;6810;20;2954;0;2954;Asuel;Asuel;JU;2;;1601;2000-10-30;295000;J;;
1;1674;351;30;3000;6;3000;Bern 6;Bern 6;BE;1;;1674;1995-12-18;300006;;;
1;1680;351;30;3000;13;3000;Bern 13;Bern 13;BE;1;;1680;1986-05-21;300013;;;
1;1681;351;30;3000;14;3000;Bern 14;Bern 14;BE;1;;1681;1986-05-21;300014;;;
1;1682;351;80;3000;15;3000;Bern 15;Bern 15;BE;1;;1682;1993-09-09;300015;;;
1;1683;351;30;3000;16;3000;Bern 16;Bern 16;BE;1;;1683;1993-09-01;300016;;;
1;1687;351;80;3000;23;3000;Bern Sulgenbach;Bern Sulgenbach;BE;1;;8837;1993-09-01;301760;;;
1;1688;351;80;3000;25;3000;Bern Spitalacker;Bern Spitalacker;BE;1;;1686;1986-05-21;300022;;;
1;1703;351;80;3000;76;3000;Bern Postauto;Bern Postauto BE-FB-SO;BE;1;;8837;1996-03-14;301760;;;
1;1710;351;30;3001;0;3000;Bern;Bern;BE;1;;1710;1998-03-05;300100;;;
1;1713;351;20;3004;0;3000;Bern;Bern;BE;1;;8837;1986-05-21;301760;J;;
1;1715;351;20;3006;0;3000;Bern;Bern;BE;1;;8131;1986-05-21;307160;J;;
1;1716;351;20;3007;0;3000;Bern;Bern;BE;1;;8837;1986-05-21;301760;J;;
1;1717;351;20;3008;0;3000;Bern;Bern;BE;1;;8837;1986-05-21;301760;J;;
1;1719;351;20;3011;0;3000;Bern;Bern;BE;1;;8837;1986-05-21;301760;J;;
1;1720;351;20;3012;0;3000;Bern;Bern;BE;1;;8837;1986-05-21;301760;J;;
1;1746;309;10;3036;0;3036;Detligen;Detligen;BE;1;;1743;1996-11-20;303300;J;;
1;1747;354;20;3037;0;3037;Herrenschwanden;Herrenschwanden;BE;1;;1750;1986-05-21;304200;J;;
1;1748;354;10;3038;0;3038;Kirchlindach;Kirchlindach;BE;1;;1750;1986-05-21;304200;J;;
1;1753;307;20;3045;0;3045;Meikirch;Meikirch;BE;1;;1750;1986-05-21;304200;J;;
1;1764;352;20;3065;0;3065;Bolligen;Bolligen;BE;1;;8131;1988-01-01;307160;J;;
1;1767;358;10;3066;0;3066;Stettlen;Stettlen;BE;1;;7333;1986-05-21;307660;J;;
1;1769;359;20;3068;0;3068;Utzigen;Utzigen;BE;1;;7333;1999-10-15;307660;J;;
1;1771;363;30;3072;1;3072;Ostermundigen 1;Ostermundigen 1;BE;1;;1771;1993-09-09;307201;;;
1;1774;356;10;3073;0;3073;Gümligen;Gümligen;BE;1;;7272;1989-03-29;307360;J;;
1;1775;356;10;3074;0;3074;Muri b. Bern;Muri b. Bern;BE;1;;7272;1986-05-21;307360;J;;
1;1785;355;10;3084;0;3084;Wabern;Wabern;BE;1;;8837;1986-05-21;301760;J;;
1;1786;880;20;3088;2;3088;Oberbütschel;Oberbütschel;BE;1;;1823;1991-11-06;313200;J;;
1;1793;880;20;3089;0;3089;Hinterfultigen;Hinterfultigen;BE;1;;1823;1986-05-21;313200;J;;
1;1795;355;10;3097;0;3097;Liebefeld;Liebefeld;BE;1;;8837;1996-06-10;301760;J;;
1;1799;616;10;3110;0;3110;Münsingen;Münsingen;BE;1;;7322;1996-08-05;311060;J;;
1;1812;885;20;3628;0;3628;Uttigen;Uttigen;BE;1;;8014;1996-08-05;366160;J;;
1;1822;889;20;3128;0;3128;Kirchenthurnen;Kirchenthurnen;BE;1;;1817;1989-06-01;312600;J;;
1;1823;879;10;3132;0;3132;Riggisberg;Riggisberg;BE;1;;1823;1991-09-25;313200;J;;
1;1824;863;20;3664;0;3664;Burgistein;Burgistein;BE;1;;8014;1999-01-14;366160;J;;
1;1828;883;20;3662;0;3662;Seftigen;Seftigen;BE;1;;8014;1996-08-07;366160;J;;
1;1832;355;20;3145;0;3145;Niederscherli;Niederscherli;BE;1;;1832;1986-05-21;314500;J;;
1;1834;855;10;3148;0;3148;Lanzenhäusern;Lanzenhäusern;BE;1;;7671;1999-11-22;315060;J;;
1;1835;855;10;3150;0;3150;Schwarzenburg;Schwarzenburg;BE;1;;7671;1986-05-21;315060;J;;
1;1836;855;20;3152;0;3152;Mamishaus;Mamishaus;BE;1;;7671;1999-11-22;315060;J;;
1;1840;880;20;3155;0;3155;Helgisried;Helgisried-Rohrbach;BE;1;;1823;2000-05-29;313200;J;;
1;1846;852;20;3159;0;3159;Riedstätt;Riedstätt;BE;1;;7671;1986-05-21;315060;J;;
1;1847;355;10;3172;0;3172;Niederwangen BE;Niederwangen b. Bern;BE;1;;8837;1989-03-01;301760;J;;
1;1850;2309;10;3175;0;3175;Flamatt;Flamatt;FR;1;;8299;1996-08-05;317560;J;;
1;1851;670;10;3176;0;3176;Neuenegg;Neuenegg;BE;1;;8299;1996-08-05;317560;J;;
1;1852;667;10;3177;0;3177;Laupen BE;Laupen BE;BE;1;;1853;1986-05-21;317800;J;;
1;1857;855;20;3183;0;3183;Albligen;Albligen;BE;1;;8299;1998-08-18;317560;J;;
1;1864;668;20;3203;0;3203;Mühleberg;Mühleberg;BE;1;;1867;1996-12-13;320500;J;;
1;1871;671;20;3207;0;3207;Wileroltigen;Wileroltigen;BE;1;;7673;1989-06-01;321060;J;;
1;1872;665;20;3208;0;3208;Gurbrü;Gurbrü;BE;1;;7673;1999-09-08;321060;J;;
1;1874;2265;10;3210;0;3210;Kerzers;Kerzers;FR;1;;7673;1988-06-01;321060;J;;
1;1882;2278;20;3214;0;3214;Ulmiz;Ulmiz;FR;1;;7673;1988-05-29;321060;J;;
1;1886;498;10;3225;0;3225;Müntschemier;Müntschemier;BE;1;;1888;1986-05-21;323200;J;;
1;1888;496;10;3232;0;3232;Ins;Ins;BE;1;;1888;1986-05-21;323200;J;;
1;1893;501;20;3233;0;3233;Tschugg;Tschugg;BE;1;;1888;1986-05-21;323200;J;;
1;1894;502;20;3234;0;3234;Vinelz;Vinelz;BE;1;;1888;1986-05-21;323200;J;;
1;1895;492;10;3235;0;3235;Erlach;Erlach;BE;1;;1888;1996-08-02;323200;J;;
1;1914;312;20;3266;0;3266;Wiler b. Seedorf;Wiler b. Seedorf;BE;1;;1898;1999-04-15;325060;J;;
1;1916;312;20;3268;0;3268;Lobsigen;Lobsigen;BE;1;;1898;1996-08-02;325060;J;;
1;1917;301;10;3270;0;3270;Aarberg;Aarberg;BE;1;;1898;1986-05-21;325060;J;;
1;1918;309;20;3271;0;3271;Radelfingen;Radelfingen b. Aarberg;BE;1;;1898;1999-09-08;325060;J;;
1;1929;302;20;3282;0;3282;Bargen BE;Bargen BE;BE;1;;1898;1986-05-21;325060;J;;
1;1932;2258;20;3284;0;3284;Fräschels;Fräschels;FR;1;;7673;1986-05-21;321060;J;;
1;1936;386;10;3293;0;3293;Dotzigen;Dotzigen;BE;1;;7674;1986-05-21;329460;J;;
1;1942;388;20;3297;0;3297;Leuzigen;Leuzigen;BE;1;;7674;1996-09-12;329460;J;;
1;1944;544;20;3302;0;3302;Moosseedorf;Moosseedorf;BE;1;;7328;1986-05-21;332260;J;;
1;1948;538;20;3308;0;3308;Grafenried;Grafenried;BE;1;;1949;1996-08-05;331200;J;;
1;1949;538;10;3312;0;3312;Fraubrunnen;Fraubrunnen;BE;1;;1949;1996-08-05;331200;J;;
1;1953;533;20;3315;1;3315;Kräiligen;Kräiligen;BE;1;;2025;2001-07-01;342700;J;;
1;1958;403;20;3323;0;3323;Bäriswil BE;Bäriswil BE;BE;1;;7328;1998-06-15;332260;J;;
1;1960;409;10;3324;0;3324;Hindelbank;Hindelbank;BE;1;;1960;1989-06-01;332400;J;;
1;1962;414;20;3325;0;3325;Hettiswil;Hettiswil b. Hindelbank;BE;1;;1960;1996-08-02;332400;J;;
1;1972;411;20;3309;0;3309;Kernenried;Kernenried;BE;1;;1949;1989-06-01;331200;J;;
1;1975;979;10;3360;0;3360;Herzogenbuchsee;Herzogenbuchsee;BE;1;;7276;1996-09-12;336060;J;;
1;1988;982;20;3362;0;3362;Niederönz;Niederönz;BE;1;;7276;1996-09-12;336060;J;;
1;1989;979;20;3363;0;3363;Oberönz;Oberönz;BE;1;;7276;1999-11-16;336060;J;;
1;1992;988;20;3365;0;3365;Grasswil;Grasswil;BE;1;;7276;1996-09-12;336060;J;;
1;1997;989;10;3367;0;3367;Thörigen;Thörigen;BE;1;;7276;1996-09-12;336060;J;;
1;1999;404;20;3400;0;3400;Burgdorf;Burgdorf;BE;1;;2001;1996-08-06;340060;J;;
1;2000;404;80;3400;1;3400;Burgdorf 1;Burgdorf 1;BE;1;;2001;1996-08-06;340060;;;
1;2001;404;80;3400;60;3400;Burgdorf Zust;Burgdorf Zustellung;BE;1;;2001;1999-04-12;340060;;;
1;2004;404;80;3402;0;3400;Burgdorf;Burgdorf;BE;1;;2001;1998-09-10;340060;;;
1;2009;951;20;3416;0;3416;Affoltern BE;Affoltern im Emmental;BE;1;;2042;1989-03-08;345700;J;;
1;2010;956;20;3417;0;3417;Rüegsau;Rüegsau;BE;1;;7675;1986-05-21;341560;J;;
1;2026;554;10;3428;0;3428;Wiler b.Utzenstorf;Wiler b. Utzenstorf;BE;1;;2025;1996-09-12;342700;J;;
1;2027;955;10;3432;0;3432;Lützelflüh-Goldb;Lützelflüh-Goldbach;BE;1;;7675;1996-11-20;341560;J;;
1;2029;613;20;3434;0;3434;Obergoldbach;Obergoldbach;BE;1;;7675;1998-12-14;341560;J;;
1;2032;905;20;3437;0;3437;Rüderswil;Rüderswil;BE;1;;7404;1996-09-04;355060;J;;
1;2036;958;20;3453;0;3453;Heimisbach;Heimisbach;BE;1;;7675;1986-05-21;341560;J;;
1;2037;957;10;3454;0;3454;Sumiswald;Sumiswald;BE;1;;8023;1986-05-21;345460;J;;
1;2042;957;10;3457;0;3457;Wasen im Emmental;Wasen im Emmental;BE;1;;2042;1986-05-21;345700;J;;
1;2046;959;20;3464;0;3464;Schmidigen-Mühlew;Schmidigen-Mühleweg;BE;1;;2042;1986-05-21;345700;J;;
1;2050;402;20;3473;0;3473;Alchenstorf;Alchenstorf;BE;1;;2049;1986-05-21;347200;J;;
1;2053;988;20;3475;1;3475;Hermiswil;Hermiswil;BE;1;;7276;1996-09-12;336060;J;;
1;2056;612;20;3503;0;3503;Gysenstein;Gysenstein;BE;1;;2059;1986-05-21;350600;J;;
1;2058;617;20;3504;0;3504;Niederhünigen;Niederhünigen;BE;1;;2059;1989-06-01;350600;J;;
1;2069;626;20;3513;0;3513;Bigenthal;Bigenthal;BE;1;;2059;1999-05-05;350600;J;;
1;2071;619;10;3672;0;3672;Oberdiessbach;Oberdiessbach;BE;1;;2071;1999-04-15;367200;J;;
1;2073;614;10;3673;0;3673;Linden;Linden;BE;1;;2071;1995-03-14;367200;J;;
1;2077;606;10;3671;0;3671;Brenzikofen;Brenzikofen;BE;1;;2071;1995-03-14;367200;J;;
1;2087;904;10;3538;0;3538;Röthenbach i. E.;Röthenbach im Emmental;BE;1;;8189;1996-09-04;353760;J;;
1;2088;903;20;3543;0;3543;Emmenmatt;Emmenmatt;BE;1;;7404;1996-09-04;355060;J;;
1;2095;909;10;3555;0;3555;Trubschachen;Trubschachen;BE;1;;2095;1996-09-04;355500;J;;
1;2107;942;10;3604;0;3600;Thun;Thun;BE;1;;2101;1986-05-21;360060;J;;
1;2117;924;20;3619;0;3619;Eriz;Eriz;BE;1;;2129;1988-05-29;361400;J;;
1;2120;943;20;3635;0;3635;Uebeschi;Uebeschi;BE;1;;2101;1988-05-29;360060;J;;
1;2121;770;20;3631;0;3631;Höfen b. Thun;Höfen b. Thun;BE;1;;2101;1999-11-12;360060;J;;
1;2131;923;10;3615;0;3615;Heimenschwand;Heimenschwand;BE;1;;2129;1986-05-21;361400;J;;
1;2132;935;20;3616;0;3616;Schwarzenegg;Schwarzenegg;BE;1;;2129;1986-05-21;361400;J;;
1;2136;942;10;3624;0;3624;Goldiwil (Thun);Goldiwil (Thun);BE;1;;7330;1989-06-01;361260;J;;
1;2137;927;20;3625;0;3625;Heiligenschwendi;Heiligenschwendi;BE;1;;7330;1999-05-05;361260;J;;
1;2138;929;10;3626;0;3626;Hünibach;Hünibach;BE;1;;2101;1986-05-21;360060;J;;
1;2142;922;10;3638;0;3638;Blumenstein;Blumenstein;BE;1;;1827;1988-12-01;366500;J;;
1;2146;768;20;3646;0;3646;Einigen;Einigen;BE;1;;7329;1986-05-21;370060;J;;
1;2148;929;10;3652;0;3652;Hilterfingen;Hilterfingen;BE;1;;2150;1986-05-21;365400;J;;
1;2152;938;20;3656;0;3656;Tschingel;Tschingel ob Gunten;BE;1;;2150;1990-01-01;365400;J;;
1;2154;938;20;3657;0;3657;Schwanden Sigrisw;Schwanden (Sigriswil);BE;1;;2150;1989-03-01;365400;J;;
1;2159;768;20;3702;0;3702;Hondrich;Hondrich;BE;1;;7329;1999-03-24;370060;J;;
1;2161;562;20;3703;41;3703;Aeschiried;Aeschiried;BE;1;;2170;1988-10-01;371300;J;;
1;2163;768;10;3705;0;3705;Faulensee;Faulensee;BE;1;;7329;1986-05-21;370060;J;;
1;2164;585;10;3706;0;3706;Leissigen;Leissigen;BE;1;;7281;1996-09-04;380060;J;;
1;2165;575;20;3707;0;3707;Därligen;Därligen;BE;1;;7281;2001-01-01;380060;J;;
1;2175;561;10;3715;0;3715;Adelboden;Adelboden;BE;1;;8191;1989-03-29;371560;J;;
1;2176;564;20;3716;0;3716;Kandergrund;Kandergrund;BE;1;;7269;1999-12-09;371460;J;;
1;2178;565;10;3718;0;3718;Kandersteg;Kandersteg;BE;1;;7269;1986-05-21;371460;J;;
1;2179;567;20;3722;0;3722;Scharnachtal;Scharnachtal;BE;1;;2170;1986-05-21;371300;J;;
1;2185;769;10;3752;0;3752;Wimmis;Wimmis;BE;1;;2186;1986-05-21;375300;J;;
1;2186;762;10;3753;0;3753;Oey;Oey;BE;1;;2186;1986-05-21;375300;J;;
1;2188;762;20;3754;0;3754;Diemtigen;Diemtigen;BE;1;;2186;1986-05-21;375300;J;;
1;2202;793;20;3772;0;3772;St. Stephan;St. Stephan;BE;1;;8016;1996-09-04;377560;J;;
1;2206;794;20;3776;0;3776;Oeschseite;Oeschseite;BE;1;;8015;1999-02-22;377060;J;;
1;2207;843;20;3777;0;3777;Saanenmöser;Saanenmöser;BE;1;;2208;1996-09-04;377800;J;;
1;2209;843;10;3780;0;3780;Gstaad;Gstaad;BE;1;;8192;1996-09-04;378060;J;;
1;2210;843;20;3781;0;3781;Turbach;Turbach;BE;1;;8192;1996-09-04;378060;J;;
1;2228;571;10;3803;0;3803;Beatenberg;Beatenberg;BE;1;;7281;1996-09-04;380060;J;;
1;2233;594;20;3812;0;3812;Wilderswil;Wilderswil;BE;1;;7281;1996-09-04;380060;J;;
1;2239;578;20;3815;0;3815;Zweilütschinen;Zweilütschinen;BE;1;;7281;1996-09-04;380060;J;;
1;2246;584;20;3822;2;3822;Isenfluh;Isenfluh;BE;1;;2245;1999-10-21;382200;J;;
1;2248;584;10;3823;0;3823;Wengen;Wengen;BE;1;;2248;1996-09-04;382300;J;;
1;2253;590;10;3852;0;3852;Ringgenberg BE;Ringgenberg BE;BE;1;;7281;1999-12-22;380060;J;;
1;2262;574;10;3856;0;3856;Brienzwiler;Brienzwiler;BE;1;;7676;1996-09-04;385560;J;;
1;2271;782;20;3864;0;3864;Guttannen;Guttannen;BE;1;;7677;1996-09-04;386060;J;;
1;2274;6002;20;3900;2;3900;Gamsen;Gamsen;VS;1;;5495;1996-09-02;390060;J;;
1;2279;6007;20;3903;0;3903;Mund;Mund;VS;1;;5495;1996-09-19;390060;J;;
1;2284;6010;20;3912;0;3912;Termen;Termen;VS;1;;5495;1996-09-02;390060;J;;
1;2286;6009;20;3907;2;3907;Simplon Hospiz;Simplon Hospiz;VS;1;;2287;1996-09-19;390700;N;;
1;2290;6282;20;3922;2;3922;Eisten;Eisten;VS;1;;2313;1996-09-02;392200;J;;
1;2301;6007;10;3904;0;3904;Naters;Naters;VS;1;;5495;1996-09-02;390060;J;;
1;2302;6288;10;3905;0;3905;Saas-Almagell;Saas-Almagell;VS;1;;2292;1996-09-02;391000;J;;
1;2305;6300;10;3920;0;3920;Zermatt;Zermatt;VS;1;;8031;1996-09-02;392060;J;;
1;2309;6283;20;3926;0;3926;Embd;Embd;VS;1;;2313;1996-09-02;392200;J;;
1;2310;6292;20;3927;0;3927;Herbriggen;Herbriggen;VS;1;;2315;1996-09-02;392400;J;;
1;2311;6287;20;3928;0;3928;Randa;Randa;VS;1;;2315;1996-09-02;392400;J;;
1;2312;6295;20;3929;0;3929;Täsch;Täsch;VS;1;;2315;1996-09-02;392400;J;;
1;2325;6004;20;3939;0;3939;Eggerberg;Eggerberg;VS;1;;2323;1996-09-02;393700;J;;
1;2327;6286;20;3931;1;3931;Lalden;Lalden;VS;1;;2323;2000-01-01;393700;J;;
1;2330;6193;10;3935;0;3935;Bürchen;Bürchen;VS;1;;2323;1996-09-02;393700;J;;
1;2338;6104;20;3946;2;3946;Gruben;Gruben;VS;1;;8441;1996-09-02;394001;J;;
1;2341;6102;20;3955;0;3955;Albinen;Albinen;VS;1;;2356;1996-09-19;395200;J;;
1;2351;6198;20;3942;2;3942;Niedergesteln;Niedergesteln;VS;1;;8441;2000-04-01;394001;J;;
1;2353;6118;20;3945;0;3945;Gampel;Gampel;VS;1;;8441;1997-02-24;394001;J;;
1;2358;6110;20;3953;0;3953;Leuk Stadt;Leuk Stadt;VS;1;;2356;1986-05-21;395200;J;;
1;2359;6109;20;3953;1;3953;Inden;Inden;VS;1;;2356;1986-05-21;395200;J;;
